Index,Total Frames,Difference
9784,374,-19194
9785,376,-19194
9786,378,-19194
9787,380,-19194
9788,382,-19194
9789,384,-19194
9790,386,-19194
9791,388,-19194
9792,390,-19194
9793,392,-19194
9794,394,-19194
9795,396,-19194
9796,398,-19194
9797,400,-19194
9798,402,-19194
9799,404,-19194
9800,406,-19194
9801,408,-19194
9802,410,-19194
9803,412,-19194
9804,414,-19194
9805,416,-19194
9806,418,-19194
9807,420,-19194
9808,422,-19194
9809,424,-19194
9810,426,-19194
9811,428,-19194
9812,430,-19194
9813,432,-19194
9814,434,-19194
9815,436,-19194
9816,438,-19194
9817,440,-19194
9818,442,-19194
9819,444,-19194
9820,446,-19194
9821,448,-19194
9822,450,-19194
9823,452,-19194
9824,454,-19194
9825,456,-19194
9826,458,-19194
9827,460,-19194
9828,462,-19194
9829,464,-19194
9830,466,-19194
9831,468,-19194
9832,470,-19194
9833,472,-19194
9834,474,-19194
9835,476,-19194
9836,478,-19194
9837,480,-19194
9838,482,-19194
9839,484,-19194
9840,486,-19194
9841,488,-19194
9842,490,-19194
9843,492,-19194
9844,494,-19194
9845,496,-19194
9846,498,-19194
9847,500,-19194
9848,502,-19194
9849,504,-19194
9850,506,-19194
9851,508,-19194
9852,510,-19194
9853,512,-19194
9854,514,-19194
9855,516,-19194
9856,518,-19194
9857,520,-19194
9858,522,-19194
9859,524,-19194
9860,526,-19194
9861,528,-19194
9862,530,-19194
9863,532,-19194
9864,534,-19194
9865,536,-19194
9866,538,-19194
9867,540,-19194
9868,542,-19194
9869,544,-19194
9870,546,-19194
9871,548,-19194
9872,550,-19194
9873,552,-19194
9874,554,-19194
9875,556,-19194
9876,558,-19194
9877,560,-19194
9878,562,-19194
9879,564,-19194
9880,566,-19194
9881,568,-19194
9882,570,-19194
9883,572,-19194
9884,574,-19194
9885,576,-19194
9886,578,-19194
9887,580,-19194
9888,582,-19194
9889,584,-19194
9890,586,-19194
9891,588,-19194
9892,590,-19194
9893,592,-19194
9894,594,-19194
9895,596,-19194
9896,598,-19194
9897,600,-19194
9898,602,-19194
9899,604,-19194
9900,606,-19194
9901,608,-19194
9902,610,-19194
9903,612,-19194
9904,614,-19194
9905,616,-19194
9906,618,-19194
9907,620,-19194
9908,622,-19194
9909,624,-19194
9910,626,-19194
9911,628,-19194
9912,630,-19194
9913,632,-19194
9914,634,-19194
9915,636,-19194
9916,638,-19194
9917,640,-19194
9918,642,-19194
9919,644,-19194
9920,646,-19194
9921,648,-19194
9922,650,-19194
9923,652,-19194
9924,654,-19194
9925,656,-19194
9926,658,-19194
9927,660,-19194
9928,662,-19194
9929,664,-19194
9930,666,-19194
9931,668,-19194
9932,670,-19194
9933,672,-19194
9934,674,-19194
9935,676,-19194
9936,678,-19194
9937,680,-19194
9938,682,-19194
9939,684,-19194
9940,686,-19194
9941,688,-19194
9942,690,-19194
9943,692,-19194
9944,694,-19194
9945,696,-19194
9946,698,-19194
9947,700,-19194
9948,702,-19194
9949,704,-19194
9950,706,-19194
9951,708,-19194
9952,710,-19194
9953,712,-19194
9954,714,-19194
9955,716,-19194
9956,718,-19194
9957,720,-19194
9958,722,-19194
9959,724,-19194
9960,726,-19194
9961,728,-19194
9962,730,-19194
9963,732,-19194
9964,734,-19194
9965,736,-19194
9966,738,-19194
9967,740,-19194
9968,742,-19194
9969,744,-19194
9970,746,-19194
9971,748,-19194
9972,750,-19194
9973,752,-19194
9974,754,-19194
9975,756,-19194
9976,758,-19194
9977,760,-19194
9978,762,-19194
9979,764,-19194
9980,766,-19194
9981,768,-19194
9982,770,-19194
9983,772,-19194
9984,774,-19194
9985,776,-19194
9986,778,-19194
9987,780,-19194
9988,782,-19194
9989,784,-19194
9990,786,-19194
9991,788,-19194
9992,790,-19194
9993,792,-19194
9994,794,-19194
9995,796,-19194
9996,798,-19194
9997,800,-19194
9998,802,-19194
9999,804,-19194
10000,806,-19194
10001,808,-19194
10002,810,-19194
10003,812,-19194
10004,814,-19194
10005,816,-19194
10006,818,-19194
10007,820,-19194
10008,822,-19194
10009,824,-19194
10010,826,-19194
10011,828,-19194
10012,830,-19194
10013,832,-19194
10014,834,-19194
10015,836,-19194
10016,838,-19194
10017,840,-19194
10018,842,-19194
10019,844,-19194
10020,846,-19194
10021,848,-19194
10022,850,-19194
10023,852,-19194
10024,854,-19194
10025,856,-19194
10026,858,-19194
10027,860,-19194
10028,862,-19194
10029,864,-19194
10030,866,-19194
10031,868,-19194
10032,870,-19194
10033,872,-19194
10034,874,-19194
10035,876,-19194
10036,878,-19194
10037,880,-19194
10038,882,-19194
10039,884,-19194
10040,886,-19194
10041,888,-19194
10042,890,-19194
10043,892,-19194
10044,894,-19194
10045,896,-19194
10046,898,-19194
10047,900,-19194
10048,902,-19194
10049,904,-19194
10050,906,-19194
10051,908,-19194
10052,910,-19194
10053,912,-19194
10054,914,-19194
10055,916,-19194
10056,918,-19194
10057,920,-19194
10058,922,-19194
10059,924,-19194
10060,926,-19194
10061,928,-19194
10062,930,-19194
10063,932,-19194
10064,934,-19194
10065,936,-19194
10066,938,-19194
10067,940,-19194
10068,942,-19194
10069,944,-19194
10070,946,-19194
10071,948,-19194
10072,950,-19194
10073,952,-19194
10074,954,-19194
10075,956,-19194
10076,958,-19194
10077,960,-19194
10078,962,-19194
10079,964,-19194
10080,966,-19194
10081,968,-19194
10082,970,-19194
10083,972,-19194
10084,974,-19194
10085,976,-19194
10086,978,-19194
10087,980,-19194
10088,982,-19194
10089,984,-19194
10090,986,-19194
10091,988,-19194
10092,990,-19194
10093,992,-19194
10094,994,-19194
10095,996,-19194
10096,998,-19194
10097,1000,-19194
10098,1002,-19194
10099,1004,-19194
10100,1006,-19194
10101,1008,-19194
10102,1010,-19194
10103,1012,-19194
10104,1014,-19194
10105,1016,-19194
10106,1018,-19194
10107,1020,-19194
10108,1022,-19194
10109,1024,-19194
10110,1026,-19194
10111,1028,-19194
10112,1030,-19194
10113,1032,-19194
10114,1034,-19194
10115,1036,-19194
10116,1038,-19194
10117,1040,-19194
10118,1042,-19194
10119,1044,-19194
10120,1046,-19194
10121,1048,-19194
10122,1050,-19194
10123,1052,-19194
10124,1054,-19194
10125,1056,-19194
10126,1058,-19194
10127,1060,-19194
10128,1062,-19194
10129,1064,-19194
10130,1066,-19194
10131,1068,-19194
10132,1070,-19194
10133,1072,-19194
10134,1074,-19194
10135,1076,-19194
10136,1078,-19194
10137,1080,-19194
10138,1082,-19194
10139,1084,-19194
10140,1086,-19194
10141,1088,-19194
10142,1090,-19194
10143,1092,-19194
10144,1094,-19194
10145,1096,-19194
10146,1098,-19194
10147,1100,-19194
10148,1102,-19194
10149,1104,-19194
10150,1106,-19194
10151,1108,-19194
10152,1110,-19194
10153,1112,-19194
10154,1114,-19194
10155,1116,-19194
10156,1118,-19194
10157,1120,-19194
10158,1122,-19194
10159,1124,-19194
10160,1126,-19194
10161,1128,-19194
10162,1130,-19194
10163,1132,-19194
10164,1134,-19194
10165,1136,-19194
10166,1138,-19194
10167,1140,-19194
10168,1142,-19194
10169,1144,-19194
10170,1146,-19194
10171,1148,-19194
10172,1150,-19194
10173,1152,-19194
10174,1154,-19194
10175,1156,-19194
10176,1158,-19194
10177,1160,-19194
10178,1162,-19194
10179,1164,-19194
10180,1166,-19194
10181,1168,-19194
10182,1170,-19194
10183,1172,-19194
10184,1174,-19194
10185,1176,-19194
10186,1178,-19194
10187,1180,-19194
10188,1182,-19194
10189,1184,-19194
10190,1186,-19194
10191,1188,-19194
10192,1190,-19194
10193,1192,-19194
10194,1194,-19194
10195,1196,-19194
10196,1198,-19194
10197,1200,-19194
10198,1202,-19194
10199,1204,-19194
10200,1206,-19194
10201,1208,-19194
10202,1210,-19194
10203,1212,-19194
10204,1214,-19194
10205,1216,-19194
10206,1218,-19194
10207,1220,-19194
10208,1222,-19194
10209,1224,-19194
10210,1226,-19194
10211,1228,-19194
10212,1230,-19194
10213,1232,-19194
10214,1234,-19194
10215,1236,-19194
10216,1238,-19194
10217,1240,-19194
10218,1242,-19194
10219,1244,-19194
10220,1246,-19194
10221,1248,-19194
10222,1250,-19194
10223,1252,-19194
10224,1254,-19194
10225,1256,-19194
10226,1258,-19194
10227,1260,-19194
10228,1262,-19194
10229,1264,-19194
10230,1266,-19194
10231,1268,-19194
10232,1270,-19194
10233,1272,-19194
10234,1274,-19194
10235,1276,-19194
10236,1278,-19194
10237,1280,-19194
10238,1282,-19194
10239,1284,-19194
10240,1286,-19194
10241,1288,-19194
10242,1290,-19194
10243,1292,-19194
10244,1294,-19194
10245,1296,-19194
10246,1298,-19194
10247,1300,-19194
10248,1302,-19194
10249,1304,-19194
10250,1306,-19194
10251,1308,-19194
10252,1310,-19194
10253,1312,-19194
10254,1314,-19194
10255,1316,-19194
10256,1318,-19194
10257,1320,-19194
10258,1322,-19194
10259,1324,-19194
10260,1326,-19194
10261,1328,-19194
10262,1330,-19194
10263,1332,-19194
10264,1334,-19194
10265,1336,-19194
10266,1338,-19194
10267,1340,-19194
10268,1342,-19194
10269,1344,-19194
10270,1346,-19194
10271,1348,-19194
10272,1350,-19194
10273,1352,-19194
10274,1354,-19194
10275,1356,-19194
10276,1358,-19194
10277,1360,-19194
10278,1362,-19194
10279,1364,-19194
10280,1366,-19194
10281,1368,-19194
10282,1370,-19194
10283,1372,-19194
10284,1374,-19194
10285,1376,-19194
10286,1378,-19194
10287,1380,-19194
10288,1382,-19194
10289,1384,-19194
10290,1386,-19194
10291,1388,-19194
10292,1390,-19194
10293,1392,-19194
10294,1394,-19194
10295,1396,-19194
10296,1398,-19194
10297,1400,-19194
10298,1402,-19194
10299,1404,-19194
10300,1406,-19194
10301,1408,-19194
10302,1410,-19194
10303,1412,-19194
10304,1414,-19194
10305,1416,-19194
10306,1418,-19194
10307,1420,-19194
10308,1422,-19194
10309,1424,-19194
10310,1426,-19194
10311,1428,-19194
10312,1430,-19194
10313,1432,-19194
10314,1434,-19194
10315,1436,-19194
10316,1438,-19194
10317,1440,-19194
10318,1442,-19194
10319,1444,-19194
10320,1446,-19194
10321,1448,-19194
10322,1450,-19194
10323,1452,-19194
10324,1454,-19194
10325,1456,-19194
10326,1458,-19194
10327,1460,-19194
10328,1462,-19194
10329,1464,-19194
10330,1466,-19194
10331,1468,-19194
10332,1470,-19194
10333,1472,-19194
10334,1474,-19194
10335,1476,-19194
10336,1478,-19194
10337,1480,-19194
10338,1482,-19194
10339,1484,-19194
10340,1486,-19194
10341,1488,-19194
10342,1490,-19194
10343,1492,-19194
10344,1494,-19194
10345,1496,-19194
10346,1498,-19194
10347,1500,-19194
10348,1502,-19194
10349,1504,-19194
10350,1506,-19194
10351,1508,-19194
10352,1510,-19194
10353,1512,-19194
10354,1514,-19194
10355,1516,-19194
10356,1518,-19194
10357,1520,-19194
10358,1522,-19194
10359,1524,-19194
10360,1526,-19194
10361,1528,-19194
10362,1530,-19194
10363,1532,-19194
10364,1534,-19194
10365,1536,-19194
10366,1538,-19194
10367,1540,-19194
10368,1542,-19194
10369,1544,-19194
10370,1546,-19194
10371,1548,-19194
10372,1550,-19194
10373,1552,-19194
10374,1554,-19194
10375,1556,-19194
10376,1558,-19194
10377,1560,-19194
10378,1562,-19194
10379,1564,-19194
10380,1566,-19194
10381,1568,-19194
10382,1570,-19194
10383,1572,-19194
10384,1574,-19194
10385,1576,-19194
10386,1578,-19194
10387,1580,-19194
10388,1582,-19194
10389,1584,-19194
10390,1586,-19194
10391,1588,-19194
10392,1590,-19194
10393,1592,-19194
10394,1594,-19194
10395,1596,-19194
10396,1598,-19194
10397,1600,-19194
10398,1602,-19194
10399,1604,-19194
10400,1606,-19194
10401,1608,-19194
10402,1610,-19194
10403,1612,-19194
10404,1614,-19194
10405,1616,-19194
10406,1618,-19194
10407,1620,-19194
10408,1622,-19194
10409,1624,-19194
10410,1626,-19194
10411,1628,-19194
10412,1630,-19194
10413,1632,-19194
10414,1634,-19194
10415,1636,-19194
10416,1638,-19194
10417,1640,-19194
10418,1642,-19194
10419,1644,-19194
10420,1646,-19194
10421,1648,-19194
10422,1650,-19194
10423,1652,-19194
10424,1654,-19194
10425,1656,-19194
10426,1658,-19194
10427,1660,-19194
10428,1662,-19194
10429,1664,-19194
10430,1666,-19194
10431,1668,-19194
10432,1670,-19194
10433,1672,-19194
10434,1674,-19194
10435,1676,-19194
10436,1678,-19194
10437,1680,-19194
10438,1682,-19194
10439,1684,-19194
10440,1686,-19194
10441,1688,-19194
10442,1690,-19194
10443,1692,-19194
10444,1694,-19194
10445,1696,-19194
10446,1698,-19194
10447,1700,-19194
10448,1702,-19194
10449,1704,-19194
10450,1706,-19194
10451,1708,-19194
10452,1710,-19194
10453,1712,-19194
10454,1714,-19194
10455,1716,-19194
10456,1718,-19194
10457,1720,-19194
10458,1722,-19194
10459,1724,-19194
10460,1726,-19194
10461,1728,-19194
10462,1730,-19194
10463,1732,-19194
10464,1734,-19194
10465,1736,-19194
10466,1738,-19194
10467,1740,-19194
10468,1742,-19194
10469,1744,-19194
10470,1746,-19194
10471,1748,-19194
10472,1750,-19194
10473,1752,-19194
10474,1754,-19194
10475,1756,-19194
10476,1758,-19194
10477,1760,-19194
10478,1762,-19194
10479,1764,-19194
10480,1766,-19194
10481,1768,-19194
10482,1770,-19194
10483,1772,-19194
10484,1774,-19194
10485,1776,-19194
10486,1778,-19194
10487,1780,-19194
10488,1782,-19194
10489,1784,-19194
10490,1786,-19194
10491,1788,-19194
10492,1790,-19194
10493,1792,-19194
10494,1794,-19194
10495,1796,-19194
10496,1798,-19194
10497,1800,-19194
10498,1802,-19194
10499,1804,-19194
10500,1806,-19194
10501,1808,-19194
10502,1810,-19194
10503,1812,-19194
10504,1814,-19194
10505,1816,-19194
10506,1818,-19194
10507,1820,-19194
10508,1822,-19194
10509,1824,-19194
10510,1826,-19194
10511,1828,-19194
10512,1830,-19194
10513,1832,-19194
10514,1834,-19194
10515,1836,-19194
10516,1838,-19194
10517,1840,-19194
10518,1842,-19194
10519,1844,-19194
10520,1846,-19194
10521,1848,-19194
10522,1850,-19194
10523,1852,-19194
10524,1854,-19194
10525,1856,-19194
10526,1858,-19194
10527,1860,-19194
10528,1862,-19194
10529,1864,-19194
10530,1866,-19194
10531,1868,-19194
10532,1870,-19194
10533,1872,-19194
10534,1874,-19194
10535,1876,-19194
10536,1878,-19194
10537,1880,-19194
10538,1882,-19194
10539,1884,-19194
10540,1886,-19194
10541,1888,-19194
10542,1890,-19194
10543,1892,-19194
10544,1894,-19194
10545,1896,-19194
10546,1898,-19194
10547,1900,-19194
10548,1902,-19194
10549,1904,-19194
10550,1906,-19194
10551,1908,-19194
10552,1910,-19194
10553,1912,-19194
10554,1914,-19194
10555,1916,-19194
10556,1918,-19194
10557,1920,-19194
10558,1922,-19194
10559,1924,-19194
10560,1926,-19194
10561,1928,-19194
10562,1930,-19194
10563,1932,-19194
10564,1934,-19194
10565,1936,-19194
10566,1938,-19194
10567,1940,-19194
10568,1942,-19194
10569,1944,-19194
10570,1946,-19194
10571,1948,-19194
10572,1950,-19194
10573,1952,-19194
10574,1954,-19194
10575,1956,-19194
10576,1958,-19194
10577,1960,-19194
10578,1962,-19194
10579,1964,-19194
10580,1966,-19194
10581,1968,-19194
10582,1970,-19194
10583,1972,-19194
10584,1974,-19194
10585,1976,-19194
10586,1978,-19194
10587,1980,-19194
10588,1982,-19194
10589,1984,-19194
10590,1986,-19194
10591,1988,-19194
10592,1990,-19194
10593,1992,-19194
10594,1994,-19194
10595,1996,-19194
10596,1998,-19194
10597,2000,-19194
10598,2002,-19194
10599,2004,-19194
10600,2006,-19194
10601,2008,-19194
10602,2010,-19194
10603,2012,-19194
10604,2014,-19194
10605,2016,-19194
10606,2018,-19194
10607,2020,-19194
10608,2022,-19194
10609,2024,-19194
10610,2026,-19194
10611,2028,-19194
10612,2030,-19194
10613,2032,-19194
10614,2034,-19194
10615,2036,-19194
10616,2038,-19194
10617,2040,-19194
10618,2042,-19194
10619,2044,-19194
10620,2046,-19194
10621,2048,-19194
10622,2050,-19194
10623,2052,-19194
10624,2054,-19194
10625,2056,-19194
10626,2058,-19194
10627,2060,-19194
10628,2062,-19194
10629,2064,-19194
10630,2066,-19194
10631,2068,-19194
10632,2070,-19194
10633,2072,-19194
10634,2074,-19194
10635,2076,-19194
10636,2078,-19194
10637,2080,-19194
10638,2082,-19194
10639,2084,-19194
10640,2086,-19194
10641,2088,-19194
10642,2090,-19194
10643,2092,-19194
10644,2094,-19194
10645,2096,-19194
10646,2098,-19194
10647,2100,-19194
10648,2102,-19194
10649,2104,-19194
10650,2106,-19194
10651,2108,-19194
10652,2110,-19194
10653,2112,-19194
10654,2114,-19194
10655,2116,-19194
10656,2118,-19194
10657,2120,-19194
10658,2122,-19194
10659,2124,-19194
10660,2126,-19194
10661,2128,-19194
10662,2130,-19194
10663,2132,-19194
10664,2134,-19194
10665,2136,-19194
10666,2138,-19194
10667,2140,-19194
10668,2142,-19194
10669,2144,-19194
10670,2146,-19194
10671,2148,-19194
10672,2150,-19194
10673,2152,-19194
10674,2154,-19194
10675,2156,-19194
10676,2158,-19194
10677,2160,-19194
10678,2162,-19194
10679,2164,-19194
10680,2166,-19194
10681,2168,-19194
10682,2170,-19194
10683,2172,-19194
10684,2174,-19194
10685,2176,-19194
10686,2178,-19194
10687,2180,-19194
10688,2182,-19194
10689,2184,-19194
10690,2186,-19194
10691,2188,-19194
10692,2190,-19194
10693,2192,-19194
10694,2194,-19194
10695,2196,-19194
10696,2198,-19194
10697,2200,-19194
10698,2202,-19194
10699,2204,-19194
10700,2206,-19194
10701,2208,-19194
10702,2210,-19194
10703,2212,-19194
10704,2214,-19194
10705,2216,-19194
10706,2218,-19194
10707,2220,-19194
10708,2222,-19194
10709,2224,-19194
10710,2226,-19194
10711,2228,-19194
10712,2230,-19194
10713,2232,-19194
10714,2234,-19194
10715,2236,-19194
10716,2238,-19194
10717,2240,-19194
10718,2242,-19194
10719,2244,-19194
10720,2246,-19194
10721,2248,-19194
10722,2250,-19194
10723,2252,-19194
10724,2254,-19194
10725,2256,-19194
10726,2258,-19194
10727,2260,-19194
10728,2262,-19194
10729,2264,-19194
10730,2266,-19194
10731,2268,-19194
10732,2270,-19194
10733,2272,-19194
10734,2274,-19194
10735,2276,-19194
10736,2278,-19194
10737,2280,-19194
10738,2282,-19194
10739,2284,-19194
10740,2286,-19194
10741,2288,-19194
10742,2290,-19194
10743,2292,-19194
10744,2294,-19194
10745,2296,-19194
10746,2298,-19194
10747,2300,-19194
10748,2302,-19194
10749,2304,-19194
10750,2306,-19194
10751,2308,-19194
10752,2310,-19194
10753,2312,-19194
10754,2314,-19194
10755,2316,-19194
10756,2318,-19194
10757,2320,-19194
10758,2322,-19194
10759,2324,-19194
10760,2326,-19194
10761,2328,-19194
10762,2330,-19194
10763,2332,-19194
10764,2334,-19194
10765,2336,-19194
10766,2338,-19194
10767,2340,-19194
10768,2342,-19194
10769,2344,-19194
10770,2346,-19194
10771,2348,-19194
10772,2350,-19194
10773,2352,-19194
10774,2354,-19194
10775,2356,-19194
10776,2358,-19194
10777,2360,-19194
10778,2362,-19194
10779,2364,-19194
10780,2366,-19194
10781,2368,-19194
10782,2370,-19194
10783,2372,-19194
10784,2374,-19194
10785,2376,-19194
10786,2378,-19194
10787,2380,-19194
10788,2382,-19194
10789,2384,-19194
10790,2386,-19194
10791,2388,-19194
10792,2390,-19194
10793,2392,-19194
10794,2394,-19194
10795,2396,-19194
10796,2398,-19194
10797,2400,-19194
10798,2402,-19194
10799,2404,-19194
10800,2406,-19194
10801,2408,-19194
10802,2410,-19194
10803,2412,-19194
10804,2414,-19194
10805,2416,-19194
10806,2418,-19194
10807,2420,-19194
10808,2422,-19194
10809,2424,-19194
10810,2426,-19194
10811,2428,-19194
10812,2430,-19194
10813,2432,-19194
10814,2434,-19194
10815,2436,-19194
10816,2438,-19194
10817,2440,-19194
10818,2442,-19194
10819,2444,-19194
10820,2446,-19194
10821,2448,-19194
10822,2450,-19194
10823,2452,-19194
10824,2454,-19194
10825,2456,-19194
10826,2458,-19194
10827,2460,-19194
10828,2462,-19194
10829,2464,-19194
10830,2466,-19194
10831,2468,-19194
10832,2470,-19194
10833,2472,-19194
10834,2474,-19194
10835,2476,-19194
10836,2478,-19194
10837,2480,-19194
10838,2482,-19194
10839,2484,-19194
10840,2486,-19194
10841,2488,-19194
10842,2490,-19194
10843,2492,-19194
10844,2494,-19194
10845,2496,-19194
10846,2498,-19194
10847,2500,-19194
10848,2502,-19194
10849,2504,-19194
10850,2506,-19194
10851,2508,-19194
10852,2510,-19194
10853,2512,-19194
10854,2514,-19194
10855,2516,-19194
10856,2518,-19194
10857,2520,-19194
10858,2522,-19194
10859,2524,-19194
10860,2526,-19194
10861,2528,-19194
10862,2530,-19194
10863,2532,-19194
10864,2534,-19194
10865,2536,-19194
10866,2538,-19194
10867,2540,-19194
10868,2542,-19194
